movieNm,audiAcc,openDt,movieCd,movieNmEn,prdtYear,typeNm,nations,genres,directors,actors,watchGradeNm,distributors,search_4w_before,search_2w_before,search_1w_before,search_opening,search_1w_after,max_search,avg_search,search_volatility,search_growth_rate,director_power,actor_power,ticket_power,genre_애니메이션,genre_어드벤처,genre_사극,genre_SF,genre_멜로/로맨스,genre_다큐멘터리,genre_뮤지컬,genre_판타지,genre_공연,genre_전쟁,genre_공포(호러),genre_서부극(웨스턴),genre_드라마,genre_액션,genre_범죄,genre_기타,genre_스릴러,genre_성인물(에로),genre_코미디,genre_미스터리,genre_가족,genre_Unknown,release_month,release_quarter,release_year,release_dayofweek,is_weekend,season,season_fall,season_spring,season_summer_peak,season_winter_peak,distributor_freq,distributor_target,watchGrade_encoded
콰이어트 플레이스: 첫째 날,548916,2024-06-26,20247811,A Quiet Place: Day One,2024.0,장편,미국,스릴러,마이클 사노스키,"루피타 뇽오,조셉 퀸,디몬 하운수,알렉스 울프",15세이상관람가,롯데컬처웍스(주)롯데엔터테인먼트,15.7,29.4,40.5,47.7,30.3,47.7,30.083333333333332,12.649492743452866,1.5796178343949046,28339.5,1074405.0,655978.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,2.0,2024.0,2.0,0,spring,False,True,False,False,45.0,1070198.6666666667,4
쿵푸팬더4,1766417,2024-04-10,20236614,Kung Fu Panda 4,2024.0,장편,미국,"애니메이션,액션,코미디","스테파니 스티네,마이크 미첼","잭 블랙,아콰피나,비올라 데이비스,더스틴 호프만,제임스 홍",전체관람가,유니버설픽쳐스인터내셔널 코리아(유),27.9,41.1,86.1,100.0,68.1,100.0,59.9,29.328552640728795,2.086021505376344,28339.5,2387766.0,1443995.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.0,2.0,2024.0,2.0,0,spring,False,True,False,False,66.0,676705.0454545454,11
큐어,13798,2022-07-06,19978805,Cure,1997.0,장편,일본,공포(호러),구로사와 기요시,"나카가와 안나,하기와라 마사토,야쿠쇼 코지",15세관람가,엠엔엠인터내셔널(주),5.0,11.8,17.3,17.4,13.3,17.4,12.299999999999999,4.825764188188229,2.46,5695.0,28339.5,19281.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2022.0,2.0,0,summer_peak,False,False,True,False,4.0,6814.75,3
크라이시스,1050,2021-05-20,20217739,Crisis,2021.0,장편,독일,"드라마,스릴러",니콜라스 자렉키,"게리 올드만,에반젤린 릴리,아미 해머,그렉 키니어",15세이상관람가,(주)누리픽쳐스,6.5,15.4,25.7,29.2,20.0,29.2,17.45,9.251324229536007,2.9538461538461536,28339.5,1633141.75,991220.85,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5.0,2.0,2021.0,3.0,0,spring,False,True,False,False,9.0,153303.55555555556,4
크레센도,41365,2021-06-24,20200416,Crescendo,2019.0,장편,독일,드라마,드로르 자하비,괴츠 오토,12세이상관람가,(주)티캐스트,5.0,12.1,17.7,18.3,15.4,18.3,11.341666666666669,4.978217704676195,2.54,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,2.0,2021.0,3.0,0,spring,False,True,False,False,6.0,19754.333333333332,1
크루엘라,1978688,2021-05-26,20216362,Cruella,2021.0,장편,미국,"드라마,범죄,코미디",크레이그 질레스피,"엠마 스톤,엠마 톰슨,마크 스트롱",12세이상관람가,월트디즈니컴퍼니코리아 유한책임회사,28.4,44.5,62.4,77.9,58.1,77.9,50.150000000000006,19.547966646175762,1.1971830985915493,28339.5,1998599.0,1210495.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,5.0,2.0,2021.0,2.0,0,spring,False,True,False,False,54.0,2347766.537037037,1
크루즈 패밀리: 뉴 에이지,228613,2021-05-05,20202585,The Croods: A New Age,2020.0,장편,미국,"애니메이션,코미디,어드벤처",조엘 크로포드,"엠마 스톤,라이언 레이놀즈,켈리 마리 트란,니콜라스 케이지,피터 딘클리지",전체관람가,유니버설픽쳐스인터내셔널 코리아(유),8.0,13.6,21.0,21.6,16.2,21.6,14.9,5.794825277780168,1.625,28339.5,3768585.0,2272486.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,2.0,2021.0,2.0,0,spring,False,True,False,False,66.0,676705.0454545454,11
크리스마스 캐럴,22207,2022-12-07,20223740,christmas carol,2022.0,장편,한국,"드라마,액션",김성수,"진영,김영민,김동휘,송건희,허동원",청소년관람불가,(주)디스테이션,7.2,15.1,20.2,26.1,19.3,26.1,16.133333333333333,7.198518366071359,1.8055555555555556,4345.0,7978.5,6525.099999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12.0,4.0,2022.0,2.0,0,winter_peak,False,False,False,True,37.0,43191.45945945946,13
크리에이터,253096,2023-10-03,20233879,The Creator,2023.0,장편,미국,"SF,액션",가렛 에드워즈,"존 데이비드 워싱턴,젬마 찬",12세이상관람가,월트디즈니컴퍼니코리아 유한책임회사,5.0,12.8,20.1,24.4,13.9,24.4,14.266666666666667,7.050579172427374,3.0200000000000005,28339.5,1996621.0,1209308.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,4.0,2023.0,1.0,0,fall,True,False,False,False,54.0,2347766.537037037,1
큰엄마의 미친봉고,1818,2021-01-21,20214963,MY BIG MAMA'S CRAZY RIDE,2020.0,장편,한국,코미디,백승환,"정영주,김가은,정은경,황석정,이지현",12세이상관람가,(주)백그림,7.4,9.7,16.6,21.9,13.0,21.9,12.883333333333335,5.528622492688994,1.2432432432432434,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,2021.0,3.0,0,winter_peak,False,False,False,True,1.0,1818.0,1
클라이밍,1295,2021-06-16,20209206,Climbing,2021.0,장편,한국,애니메이션,김혜미,"김민지,박송이,박송이,구지원,박주광",15세이상관람가,(주)트리플픽쳐스,5.1,8.0,11.9,17.7,11.1,17.7,9.9,4.720593183065026,1.3333333333333335,28339.5,28339.5,28339.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2021.0,2.0,0,spring,False,True,False,False,15.0,18078.6,4
클래식,20055,2003-01-30,20030003,The Classic,2003.0,장편,한국,드라마,곽재용,"손예진,조승우,조인성,이성훈,이기우",12세관람가,"(주)시네마서비스,(주)씨제이이엔엠",6.7,9.2,13.9,16.4,10.9,16.4,10.466666666666667,4.1398872770483335,1.0746268656716418,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2003.0,3.0,0,winter_peak,False,False,False,True,1.0,20055.0,0
클로젯,1266654,2020-02-05,20182447,The Closet,2018.0,장편,한국,"미스터리,드라마",김광빈,"하정우,김남길,허율,김시아,신현빈",15세이상관람가,(주)씨제이이엔엠,25.1,56.5,92.1,97.6,66.4,97.6,60.48333333333333,31.384799930327205,2.6693227091633465,28339.5,4135083.5,2492385.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1.0,2020.0,2.0,0,winter_peak,False,False,False,True,46.0,1145749.5869565217,4
클리포드 더 빅 레드 독,22784,2022-01-12,20211241,Clifford the Big Red Dog,2021.0,장편,미국,"어드벤처,드라마,가족",월트 벡커,"시에나 길로리,존 클리즈,안소명,신용우,여민정",전체관람가,롯데컬처웍스(주)롯데엔터테인먼트,5.8,12.0,12.8,18.5,10.0,18.5,10.766666666666666,4.8673058940924046,1.2068965517241381,28339.5,28339.5,28339.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0,1.0,2022.0,2.0,0,winter_peak,False,False,False,True,45.0,1070198.6666666667,11
키리에의 노래,7822,2023-11-01,20234667,KYRIE,2023.0,장편,일본,드라마,이와이 슌지,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",15세이상관람가,이화배컴퍼니(주),10.9,17.4,26.1,28.4,19.2,28.4,19.083333333333336,7.0595797797508215,1.3944954128440368,64056.5,28339.5,42626.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0,2023.0,2.0,0,fall,True,False,False,False,1.0,7822.0,4
키타로 탄생 게게게의 수수께끼,23907,2024-06-12,20240242,The Birth of Kitaro: The Mystery of GeGeGe,2023.0,장편,일본,애니메이션,오윤동,"사와시로 미유키,노자와 마사코",15세이상관람가,(주)디스테이션,5.6,15.7,17.3,23.0,14.3,23.0,13.966666666666667,6.366055817118372,2.0892857142857144,28339.5,28339.5,28339.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,2024.0,2.0,0,spring,False,True,False,False,37.0,43191.45945945946,4
킬 스위치,1021,2020-07-01,20200802,Kill Switch,2017.0,장편,미국,SF,오윤동,"댄 스티븐스,베레니스 말로에",15세이상관람가,(주)삼백상회,5.0,8.4,11.2,14.0,10.5,14.0,9.016666666666666,3.590218192069483,1.2399999999999998,28339.5,2594582.0,1568085.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.0,2020.0,2.0,0,summer_peak,False,False,True,False,3.0,4012.6666666666665,4
킬러의 보디가드 2,383034,2021-06-23,20217950,Hitman's Wife's Bodyguard,2021.0,장편,미국,"액션,코미디,범죄",패트릭 휴즈,"라이언 레이놀즈,사무엘 L. 잭슨,셀마 헤이엑,모건 프리먼,안토니오 반데라스",청소년관람불가,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",14.3,24.1,39.3,54.4,25.2,54.4,28.349999999999998,15.910342548166586,1.748251748251748,12837.0,120725.0,77569.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,6.0,2.0,2021.0,2.0,0,spring,False,True,False,False,5.0,159618.0,13
킬러의 보디가드 무삭제 특별판,12837,2018-09-12,20189987,The Hitman's Bodyguard,2017.0,장편,미국,"액션,코미디",패트릭 휴즈,"라이언 레이놀즈,사무엘 L. 잭슨",청소년관람불가,"(주)제이앤씨미디어그룹,(유)조이앤시네마",7.1,18.4,23.0,34.2,18.9,34.2,18.55,9.739558511554824,2.23943661971831,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.0,3.0,2018.0,2.0,0,fall,True,False,False,False,1.0,12837.0,13
킬링 로맨스,184059,2023-04-14,20200154,Killing Romance,2021.0,장편,한국,코미디,이원석,"이하늬,이선균,공명,배유람,심달기",15세이상관람가,롯데컬처웍스(주)롯데엔터테인먼트,7.7,22.1,32.8,42.3,25.9,42.3,24.966666666666665,11.87125379505748,3.2597402597402594,28339.5,653094.0,403192.19999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,2.0,2023.0,4.0,0,spring,False,True,False,False,45.0,1070198.6666666667,4
킬링 카인드: 킬러의 수제자,8956,2021-12-01,20210303,The Protege,2021.0,장편,미국,"액션,범죄,스릴러",마틴 캠벨,"마이클 키튼,매기 큐,사무엘 L. 잭슨",15세이상관람가,(주)제이앤씨미디어그룹,7.2,21.8,26.6,36.2,17.7,36.2,20.3,10.364554983210809,2.6944444444444446,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,12.0,4.0,2021.0,2.0,0,winter_peak,False,False,False,True,20.0,16696.45,4
킹 리차드,7067,2022-03-24,20224143,King Richard,2022.0,장편,미국,"가족,드라마",레이날도 마르쿠스 그린,"윌 스미스,언자누 엘리스,사니야 시드니,데미 싱글턴,존 번탈",12세이상관람가,워너브러더스 코리아(주),5.0,7.7,12.2,16.2,12.9,16.2,9.9,4.5404845556394084,1.44,28339.5,6672024.0,4014550.1999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.0,1.0,2022.0,3.0,0,fall,True,False,False,False,55.0,1344704.5272727273,1
킹 오브 프리즘 올 스타즈 -프리즘 쇼☆베스트10-,765,2020-04-02,20205321,KING OF PRISM ALL STARS -PRISM SHOW☆BEST10-,2020.0,장편,일본,애니메이션,히시다 마사카즈,"하나에 나츠키,키토 아카리,시모노 히로,마츠오카 요시츠구",12세이상관람가,동우에이앤이(주),5.0,10.0,15.4,16.6,11.0,16.6,10.85,4.5342033478881385,2.08,28339.5,28339.5,28339.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.0,2020.0,3.0,0,spring,False,True,False,False,1.0,765.0,1
킹덤,4393,2020-04-29,20206982,Kingdom,2019.0,장편,일본,액션,사토 신스케,"야마자키 켄토,요시자와 료,나가사와 마사미",15세이상관람가,와이드 릴리즈(주),8.7,15.3,23.2,26.7,17.9,26.7,17.0,7.090275029926555,1.6666666666666667,3717.0,28339.5,18490.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,2.0,2020.0,2.0,0,spring,False,True,False,False,22.0,28111.727272727272,4
킹덤 오브 헤븐: 디렉터스 컷,21243,2020-11-11,20209370,Kingdom Of Heaven: Director’s Cut,2005.0,장편,영국,액션,리들리 스콧,"올랜도 블룸,에바 그린,리암 니슨,제레미 아이언스",15세이상관람가,(주)영화사오원,6.8,14.5,22.7,30.5,17.0,30.5,16.75,8.816518587288295,2.3382352941176467,28339.5,775833.6666666666,476835.99999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,4.0,2020.0,2.0,0,fall,True,False,False,False,3.0,12076.333333333334,4
킹메이커,780819,2022-01-26,20188441,Kingmaker,2021.0,장편,한국,드라마,변성현,"설경구,이선균,유재명,조우진,박인환",15세이상관람가,메가박스중앙(주) 플러스엠 엔터테인먼트,24.1,37.7,49.4,70.0,44.2,70.0,42.46666666666667,16.37042047922614,1.0497925311203318,28339.5,342357.0,216749.99999999997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2022.0,2.0,0,winter_peak,False,False,False,True,20.0,1334466.95,4
킹스맨: 퍼스트 에이전트,1023740,2021-12-22,20194403,The King's Man,2020.0,장편,미국,액션,매튜 본,"랄프 파인즈,해리스 디킨슨,리스 이판,젬마 아터튼,디몬 하운수",청소년관람불가,월트디즈니컴퍼니코리아 유한책임회사,23.1,34.4,60.8,75.1,42.0,75.1,42.6,21.619898242128706,1.6320346320346317,28339.5,1751944.5,1062502.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.0,4.0,2021.0,2.0,0,winter_peak,False,False,False,True,54.0,2347766.537037037,13
타겟,419065,2023-08-30,20233014,Don't Buy the Seller,2022.0,장편,한국,스릴러,박희곤,"신혜선,김성균,임성재,임철수,이주영",15세이상관람가,메가박스중앙(주) 플러스엠 엔터테인먼트,15.0,29.5,37.8,44.4,27.7,44.4,28.183333333333334,11.94176145577639,1.5199999999999998,28339.5,1219085.5,742787.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,3.0,2023.0,2.0,0,summer_peak,False,False,True,False,20.0,1334466.95,4
타다: 대한민국 스타트업의 초상,8310,2021-10-14,20219096,TADA: A Portrait of Korean Startups,2021.0,장편,한국,다큐멘터리,권명국,"박재욱,한지현,김기년,이정행,한서진",전체관람가,(주)넥스트엔터테인먼트월드(NEW),5.0,7.0,11.5,13.2,9.9,13.2,8.6,3.456587912956938,1.3,28339.5,28339.5,28339.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,4.0,2021.0,3.0,0,fall,True,False,False,False,48.0,729959.3541666666,11
타로,11413,2024-06-14,20240479,Tarot,2024.0,장편,한국,"공포(호러),미스터리",오윤동,"조여정,김진영,고규필,안성진",청소년관람불가,(주)영화특별시에스엠씨,5.6,14.8,19.4,22.8,12.6,22.8,14.33333333333333,6.153589738247641,2.4642857142857144,28339.5,10300613.0,6191703.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0,2.0,2024.0,4.0,0,spring,False,True,False,False,6.0,7533.833333333333,13
타발루가와 얼음공주,11022,2020-01-08,20196161,TABALUGA,2018.0,장편,독일,"애니메이션,어드벤처,코미디",스벤 운터발트 주니어,"김혜성,강은애,임채헌,서반석,박성영",전체관람가,예지림엔터테인먼트,7.2,12.3,16.3,23.5,16.7,23.5,14.383333333333333,5.740528430960574,1.263888888888889,28339.5,201946.0,132503.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,2020.0,2.0,0,winter_peak,False,False,False,True,3.0,6270.0,11
타오르는 여인의 초상,155405,2020-01-16,20198676,Portrait of a Lady on Fire,2019.0,장편,프랑스,드라마,셀린 시아마,"아델 에넬,노에미 멜랑",15세이상관람가,"그린나래미디어(주),(주)홈초이스",12.4,20.9,30.7,35.8,24.5,35.8,23.583333333333332,8.645788955709401,1.475806451612903,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,2020.0,3.0,0,winter_peak,False,False,False,True,1.0,155405.0,4
타이타닉,883847,1998-02-20,19980074,Titanic,1997.0,장편,미국,"드라마,멜로/로맨스,액션",제임스 카메론,"레오나르도 디카프리오,케이트 윈슬렛",15세 미만인 자는 관람할 수 없는 등급 ,"월트디즈니컴퍼니코리아 유한책임회사,씨네힐,이십세기폭스코리아(주)",21.7,35.7,65.4,65.3,46.3,65.4,43.68333333333334,18.698707620225168,2.013824884792627,28339.5,16223.0,21069.6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,1998.0,4.0,0,winter_peak,False,False,False,True,1.0,883847.0,2
타인의 친절,7409,2021-04-07,20215803,The Kindness of Strangers,2018.0,장편,영국,드라마,론 쉐르픽,"조 카잔,타하르 라힘,빌 나이,안드레아 라이즈보로,케일럽 랜드리 존스",12세이상관람가,그린나래미디어(주),5.0,6.1,10.1,11.8,7.4,11.8,7.566666666666666,2.8175639596407867,1.02,224656.0,28339.5,106866.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,2.0,2021.0,2.0,0,spring,False,True,False,False,4.0,10317.0,1
탄생,328194,2022-11-30,20210364,A Birth,2022.0,장편,한국,드라마,박흥식,"윤시윤,안성기,윤경호,이문식,이호원",12세이상관람가,"씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",11.8,19.8,24.2,32.1,20.6,32.1,20.316666666666666,7.411455097797374,1.0508474576271185,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0,2022.0,2.0,0,fall,True,False,False,False,1.0,328194.0,1
탈주,1909172,2024-07-03,20212932,Escape,2024.0,장편,한국,액션,이종필,"이제훈,구교환,홍사빈,서현우,이성욱",12세이상관람가,메가박스중앙(주) 플러스엠 엔터테인먼트,17.9,40.8,62.1,77.1,48.1,77.1,46.26666666666667,21.233997896455268,2.46927374301676,1566916.0,1544146.0,1553254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0,3.0,2024.0,2.0,0,summer_peak,False,False,True,False,20.0,1334466.95,1
탈출: 프로젝트 사일런스,599652,2024-07-12,20208911,PROJECT SILENCE,2024.0,장편,한국,스릴러,김태곤,"이선균,주지훈,김희원,문성근,예수정",15세이상관람가,(주)씨제이이엔엠,12.8,30.7,42.1,43.8,31.7,43.8,29.616666666666664,12.765173977140565,2.2890625,28339.5,3183021.0,1921148.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.0,2024.0,4.0,0,summer_peak,False,False,True,False,46.0,1145749.5869565217,4
탐정 말로,15385,2024-03-21,20231459,Marlowe,2022.0,장편,"아일랜드,미국","범죄,액션,스릴러",닐 조단,"리암 니슨,다이앤 크루거,제시카 랭",15세이상관람가,(주)바이포엠스튜디오,5.3,11.5,17.5,26.1,14.1,26.1,13.65,7.529076968659572,2.30188679245283,28339.5,156926.55555555556,105491.73333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3.0,1.0,2024.0,3.0,0,fall,True,False,False,False,3.0,53500.666666666664,4
탑건,19346,1987-12-19,19870150,Top Gun,1986.0,장편,미국,"액션,드라마",토니 스콧,"톰 크루즈,켈리 맥길리스,발 킬머,안소니 에드워즈",중학생이상관람가,(주)리틀빅픽쳐스,6.5,9.4,18.7,22.1,12.3,22.1,12.4,6.732013071882734,1.876923076923077,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12.0,4.0,1987.0,5.0,1,winter_peak,False,False,False,True,14.0,45159.78571428572,12
탑건: 매버릭,8220190,2022-06-22,20194376,Top Gun: Maverick,2021.0,장편,미국,액션,조셉 코신스키,"톰 크루즈,마일즈 텔러,제니퍼 코넬리,존 햄,에드 해리스",12세이상관람가,롯데컬처웍스(주)롯데엔터테인먼트,26.7,50.7,84.6,100.0,59.4,100.0,60.349999999999994,27.46872767348353,2.1685393258426964,28339.5,19346.0,22943.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,2.0,2022.0,2.0,0,spring,False,True,False,False,45.0,1070198.6666666667,1
태극기 휘날리며,2546967,2004-02-05,20030371,TaeGukGi: Brotherhood Of War,2004.0,장편,한국,"전쟁,드라마",강제규,"장동건,원빈,이은주,조원희,이장욱",15세관람가,"(주)제이앤씨미디어그룹,와이드 릴리즈(주),(주)다자인소프트,(주)쇼박스",30.4,55.7,70.1,88.8,51.5,88.8,55.78333333333333,21.292760898170688,1.3059210526315788,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,2004.0,3.0,0,winter_peak,False,False,False,True,1.0,2546967.0,3
태양은 없다,3371,1999-01-01,19980003,City of The Rising Sun,1998.0,장편,한국,"드라마,액션",김성수,"정우성,문소연,박지훈,이정재,이범수",18세 미만인 자는 관람할 수 없는 등급,(주)싸이더스,6.6,14.8,24.8,30.1,17.7,30.1,17.48333333333333,8.737829631359647,2.7575757575757582,5319.0,5319.0,5319.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,1999.0,4.0,0,winter_peak,False,False,False,True,2.0,4345.0,5
태일이,124835,2021-12-01,20183772,Chun Tae-il,2021.0,장편,한국,애니메이션,홍준표,"장동윤,염혜란,진선규,박철민,권해효",전체관람가,(주)리틀빅픽쳐스,8.6,15.0,20.6,28.5,19.6,28.5,17.150000000000002,7.312386751259812,1.3953488372093026,28339.5,2223.0,12669.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,4.0,2021.0,2.0,0,winter_peak,False,False,False,True,14.0,45159.78571428572,11
택스 콜렉터,15707,2020-11-18,20209650,The Tax Collector,2020.0,장편,미국,액션,데이비드 에이어,샤이아 라보프,청소년관람불가,(주)팝엔터테인먼트,5.0,5.0,9.5,12.9,5.9,12.9,7.216666666666666,3.2859803204929072,0.9,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11.0,4.0,2020.0,2.0,0,fall,True,False,False,False,27.0,21195.37037037037,13
테넷,1996621,2020-08-26,20201122,Tenet,2020.0,장편,미국,"액션,SF",크리스토퍼 놀란,"존 데이비드 워싱턴,로버트 패틴슨,엘리자베스 데비키,애론 테일러 존슨,마이클 케인",12세이상관람가,워너브러더스 코리아(주),20.7,51.0,73.1,99.8,55.5,99.8,56.35,27.587877772674,2.5314009661835746,4401787.0,28339.5,1777718.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.0,3.0,2020.0,2.0,0,summer_peak,False,False,True,False,55.0,1344704.5272727273,1
테스와 보낸 여름,6696,2020-09-10,20199302,My Extraordinary Summer with Tess,2019.0,장편,네덜란드,드라마,스티븐 바우터루드,"소니 코프스 판 우테렌,조세핀 아렌센,트에보 게리츠마,제니퍼 호프만",전체관람가,(주)팝엔터테인먼트,7.6,12.8,17.5,24.6,16.1,24.6,14.483333333333334,6.3640919750319975,1.3026315789473686,28339.5,28339.5,28339.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,3.0,2020.0,3.0,0,fall,True,False,False,False,27.0,21195.37037037037,11
